Year,Month,Day,Hour,Minute,Second,KUM_META.t
2020,02,02,04,00,00,4.65
2020,02,02,05,00,00,4.525
2020,02,02,06,00,00,4.52333
2020,02,02,07,00,00,4.6
2020,02,02,08,00,00,4.56333
2020,02,02,09,00,00,4.62833
2020,02,02,10,00,00,4.82167
2020,02,02,11,00,00,4.95333
2020,02,02,12,00,00,5.05
2020,02,02,13,00,00,5.53167
2020,02,02,14,00,00,5.03667
2020,02,02,15,00,00,4.27833
2020,02,02,16,00,00,3.31833
2020,02,02,17,00,00,2.63167
2020,02,02,18,00,00,2.3
2020,02,02,19,00,00,2.115
2020,02,02,20,00,00,1.98833
2020,02,02,21,00,00,2.00667
2020,02,02,22,00,00,1.97833
2020,02,02,23,00,00,1.94333
2020,02,03,00,00,00,2.16
2020,02,03,01,00,00,1.85333
2020,02,03,02,00,00,1.265
2020,02,03,03,00,00,0.865
2020,02,03,04,00,00,0.77667
2020,02,03,05,00,00,0.115
2020,02,03,06,00,00,0.19833
2020,02,03,07,00,00,0.41833
2020,02,03,08,00,00,0.34667
2020,02,03,09,00,00,0.1
2020,02,03,10,00,00,-0.18667
2020,02,03,11,00,00,-0.085
2020,02,03,12,00,00,0.255
2020,02,03,13,00,00,0.82
2020,02,03,14,00,00,0.72833
2020,02,03,15,00,00,0.42167
2020,02,03,16,00,00,0.02
2020,02,03,17,00,00,-0.425
2020,02,03,18,00,00,-0.705
2020,02,03,19,00,00,-1.20833
2020,02,03,20,00,00,-1.53167
2020,02,03,21,00,00,-1.98
2020,02,03,22,00,00,-2.35667
2020,02,03,23,00,00,-2.87
2020,02,04,00,00,00,-3.21667
2020,02,04,01,00,00,-3.60833
2020,02,04,02,00,00,-4
2020,02,04,03,00,00,-4.26333
2020,02,04,04,00,00,-4.44333
2020,02,04,05,00,00,-4.565
2020,02,04,06,00,00,-4.66333
2020,02,04,07,00,00,-4.83167
2020,02,04,08,00,00,-4.99167
2020,02,04,09,00,00,-5.09167
2020,02,04,10,00,00,-4.61333
2020,02,04,11,00,00,-3.84
2020,02,04,12,00,00,-3.34
2020,02,04,13,00,00,-2.50333
2020,02,04,14,00,00,-1.89833
2020,02,04,15,00,00,-1.94833
2020,02,04,16,00,00,-2.19667
2020,02,04,17,00,00,-2.62333
2020,02,04,18,00,00,-3.35833
2020,02,04,19,00,00,-3.985
2020,02,04,20,00,00,-4.56667
2020,02,04,21,00,00,-5.16833
2020,02,04,22,00,00,-5.51
2020,02,04,23,00,00,-5.82333
2020,02,05,00,00,00,-6.31
2020,02,05,01,00,00,-6.35333
2020,02,05,02,00,00,-6.705
2020,02,05,03,00,00,-6.6
2020,02,05,04,00,00,-5.25167
2020,02,05,05,00,00,-4.31667
2020,02,05,06,00,00,-3.57
2020,02,05,07,00,00,-2.88
2020,02,05,08,00,00,-2.26667
2020,02,05,09,00,00,-1.70333
2020,02,05,10,00,00,-0.875
2020,02,05,11,00,00,-0.14333
2020,02,05,12,00,00,0.35167
2020,02,05,13,00,00,1.01833
2020,02,05,14,00,00,1.715
2020,02,05,15,00,00,1.74667
2020,02,05,16,00,00,1.39167
2020,02,05,17,00,00,1.62667
2020,02,05,18,00,00,1.695
2020,02,05,19,00,00,1.815
2020,02,05,20,00,00,1.75333
2020,02,05,21,00,00,1.26833
2020,02,05,22,00,00,0.94833
2020,02,05,23,00,00,1.185
2020,02,06,00,00,00,1.28833
2020,02,06,01,00,00,0.935
2020,02,06,02,00,00,-0.05333
2020,02,06,03,00,00,-1.07333
2020,02,06,04,00,00,-1.98167
2020,02,06,05,00,00,-3.09833
2020,02,06,06,00,00,-3.92667
2020,02,06,07,00,00,-4.76833
2020,02,06,08,00,00,-5.15833
2020,02,06,09,00,00,-5.19333
2020,02,06,10,00,00,-4.82833
2020,02,06,11,00,00,-4.10167
2020,02,06,12,00,00,-3.29833
2020,02,06,13,00,00,-2.56167
2020,02,06,14,00,00,-2.03
2020,02,06,15,00,00,-1.8
2020,02,06,16,00,00,-1.85
2020,02,06,17,00,00,-2.255
2020,02,06,18,00,00,-2.73
2020,02,06,19,00,00,-3.41833
2020,02,06,20,00,00,-3.77333
2020,02,06,21,00,00,-4.12333
2020,02,06,22,00,00,-4.34333
2020,02,06,23,00,00,-4.50167
2020,02,07,00,00,00,-4.565
2020,02,07,01,00,00,-4.85167
2020,02,07,02,00,00,-5.33833
2020,02,07,03,00,00,-5.83333
2020,02,07,04,00,00,-5.95833
2020,02,07,05,00,00,-6.19333
2020,02,07,06,00,00,-6.29333
2020,02,07,07,00,00,-6.39833
2020,02,07,08,00,00,-6.68
2020,02,07,09,00,00,-6.45167
2020,02,07,10,00,00,-5.59333
2020,02,07,11,00,00,-4.39333
2020,02,07,12,00,00,-3.39333
2020,02,07,13,00,00,-3.1
2020,02,07,14,00,00,-2.36833
2020,02,07,15,00,00,-1.98667
2020,02,07,16,00,00,-1.21333
2020,02,07,17,00,00,-0.72333
2020,02,07,18,00,00,-0.58
2020,02,07,19,00,00,-0.30833
2020,02,07,20,00,00,0.25
2020,02,07,21,00,00,0.43333
2020,02,07,22,00,00,0.65833
2020,02,07,23,00,00,0.8
2020,02,08,00,00,00,0.72333
2020,02,08,01,00,00,0.925
2020,02,08,02,00,00,0.91667
2020,02,08,03,00,00,0.85667
2020,02,08,04,00,00,1.01667
2020,02,08,05,00,00,0.98667
2020,02,08,06,00,00,0.905
2020,02,08,07,00,00,0.51667
2020,02,08,08,00,00,-0.01833
2020,02,08,09,00,00,-0.24333
2020,02,08,10,00,00,-0.34
2020,02,08,11,00,00,-0.40833
2020,02,08,12,00,00,-0.28167
2020,02,08,13,00,00,-0.2
2020,02,08,14,00,00,0.23
2020,02,08,15,00,00,0.635
2020,02,08,16,00,00,1.64167
2020,02,08,17,00,00,1.93833
2020,02,08,18,00,00,2.06
2020,02,08,19,00,00,2.04167
2020,02,08,20,00,00,2.13167
2020,02,08,21,00,00,2.22167
2020,02,08,22,00,00,2.27667
2020,02,08,23,00,00,2.35333
2020,02,09,00,00,00,2.37833
2020,02,09,01,00,00,2.52167
2020,02,09,02,00,00,2.56667
2020,02,09,03,00,00,2.765
2020,02,09,04,00,00,3.05
2020,02,09,05,00,00,3.17
2020,02,09,06,00,00,3.26
2020,02,09,07,00,00,3.22667
2020,02,09,08,00,00,3.04333
2020,02,09,09,00,00,3.05167
2020,02,09,10,00,00,3.075
2020,02,09,11,00,00,2.91833
2020,02,09,12,00,00,3.24667
2020,02,09,13,00,00,3.31
2020,02,09,14,00,00,3.26167
2020,02,09,15,00,00,3.205
2020,02,09,16,00,00,3.29167
2020,02,09,17,00,00,3.495
2020,02,09,18,00,00,3.60833
2020,02,09,19,00,00,3.44833
2020,02,09,20,00,00,3.12833
2020,02,09,21,00,00,3.50833
2020,02,09,22,00,00,4.18833
2020,02,09,23,00,00,4.17167
2020,02,10,00,00,00,4.005
2020,02,10,01,00,00,3.88
2020,02,10,02,00,00,4.14
2020,02,10,03,00,00,3.86833
2020,02,10,04,00,00,3.21333
2020,02,10,05,00,00,2.97333
2020,02,10,06,00,00,3.07167
2020,02,10,07,00,00,3.10667
2020,02,10,08,00,00,2.89833
2020,02,10,09,00,00,3.16667
2020,02,10,10,00,00,3.42167
2020,02,10,11,00,00,3.56333
2020,02,10,12,00,00,3.41
2020,02,10,13,00,00,3.07667
2020,02,10,14,00,00,3.45167
2020,02,10,15,00,00,3.84833
2020,02,10,16,00,00,4.53667
2020,02,10,17,00,00,4.60833
2020,02,10,18,00,00,4.59333
2020,02,10,19,00,00,4.52
2020,02,10,20,00,00,4.31167
2020,02,10,21,00,00,4.16167
2020,02,10,22,00,00,4.27167
2020,02,10,23,00,00,3.70667
2020,02,11,00,00,00,3.50833
2020,02,11,01,00,00,3.73833
2020,02,11,02,00,00,3.82
2020,02,11,03,00,00,3.9
2020,02,11,04,00,00,3.865
2020,02,11,05,00,00,3.74333
2020,02,11,06,00,00,3.54667
2020,02,11,07,00,00,3.59167
2020,02,11,08,00,00,3.58333
2020,02,11,09,00,00,3.77667
2020,02,11,10,00,00,3.955
2020,02,11,11,00,00,3.87167
2020,02,11,12,00,00,3.96333
2020,02,11,13,00,00,4.125
2020,02,11,14,00,00,3.94167
2020,02,11,15,00,00,3.55
2020,02,11,16,00,00,2.96
2020,02,11,17,00,00,2.815
2020,02,11,18,00,00,2.62833
2020,02,11,19,00,00,2.16333
2020,02,11,20,00,00,1.72667
2020,02,11,21,00,00,1.935
2020,02,11,22,00,00,2.14667
2020,02,11,23,00,00,1.935
2020,02,12,00,00,00,0.78833
2020,02,12,01,00,00,1.94167
2020,02,12,02,00,00,1.22833
2020,02,12,03,00,00,0.42667
2020,02,12,04,00,00,0.785
2020,02,12,05,00,00,0.42
2020,02,12,06,00,00,0.68333
2020,02,12,07,00,00,1.54667
2020,02,12,08,00,00,2.33
2020,02,12,09,00,00,2.43667
2020,02,12,10,00,00,2.655
2020,02,12,11,00,00,2.95833
2020,02,12,12,00,00,3.005
2020,02,12,13,00,00,2.85667
2020,02,12,14,00,00,3.46667
2020,02,12,15,00,00,3.53333
2020,02,12,16,00,00,3.54167
2020,02,12,17,00,00,3.205
2020,02,12,18,00,00,3.10667
2020,02,12,19,00,00,3.44167
2020,02,12,20,00,00,2.945
2020,02,12,21,00,00,2.79833
2020,02,12,22,00,00,2.68333
2020,02,12,23,00,00,2.66667
2020,02,13,00,00,00,2.525
2020,02,13,01,00,00,2.43
2020,02,13,02,00,00,2.07667
2020,02,13,03,00,00,2.31333
2020,02,13,04,00,00,2.665
2020,02,13,05,00,00,2.32167
2020,02,13,06,00,00,2.25167
2020,02,13,07,00,00,2.44167
2020,02,13,08,00,00,2.025
2020,02,13,09,00,00,1.97333
2020,02,13,10,00,00,1.84833
2020,02,13,11,00,00,1.765
2020,02,13,12,00,00,2.01
2020,02,13,13,00,00,2.10833
2020,02,13,14,00,00,2.70167
2020,02,13,15,00,00,2.96667
2020,02,13,16,00,00,3.42333
2020,02,13,17,00,00,3.105
2020,02,13,18,00,00,2.59
2020,02,13,19,00,00,1.90833
2020,02,13,20,00,00,0.99333
2020,02,13,21,00,00,0.54833
2020,02,13,22,00,00,0.34833
2020,02,13,23,00,00,0.29333
2020,02,14,00,00,00,-0.01833
2020,02,14,01,00,00,-0.13
2020,02,14,02,00,00,-0.77
2020,02,14,03,00,00,-1.285
2020,02,14,04,00,00,-1.135
2020,02,14,05,00,00,-0.765
2020,02,14,06,00,00,-0.14333
2020,02,14,07,00,00,-0.67833
2020,02,14,08,00,00,-1.33333
2020,02,14,09,00,00,-1.09167
2020,02,14,10,00,00,-0.59833
2020,02,14,11,00,00,0.34667
2020,02,14,12,00,00,1.19333
2020,02,14,13,00,00,1.11667
2020,02,14,14,00,00,0.815
2020,02,14,15,00,00,0.80167
2020,02,14,16,00,00,0.79
2020,02,14,17,00,00,0.56833
2020,02,14,18,00,00,0.58667
2020,02,14,19,00,00,-0.02667
2020,02,14,20,00,00,-0.225
2020,02,14,21,00,00,-0.205
2020,02,14,22,00,00,-0.52
2020,02,14,23,00,00,-0.92333
2020,02,15,00,00,00,-1.04833
2020,02,15,01,00,00,-0.925
2020,02,15,02,00,00,-0.37667
2020,02,15,03,00,00,0.29833
2020,02,15,04,00,00,1.40333
2020,02,15,05,00,00,1.72333
2020,02,15,06,00,00,1.81
2020,02,15,07,00,00,1.925
2020,02,15,08,00,00,2.07667
2020,02,15,09,00,00,2.28
2020,02,15,10,00,00,2.15333
2020,02,15,11,00,00,2.36
2020,02,15,12,00,00,2.48833
2020,02,15,13,00,00,2.53
2020,02,15,14,00,00,2.30333
2020,02,15,15,00,00,1.59167
2020,02,15,16,00,00,1.57667
2020,02,15,17,00,00,1.75833
2020,02,15,18,00,00,1.86167
2020,02,15,19,00,00,2.56
2020,02,15,20,00,00,3.04833
2020,02,15,21,00,00,3.47167
2020,02,15,22,00,00,3.65833
2020,02,15,23,00,00,3.59667
2020,02,16,00,00,00,3.79
2020,02,16,01,00,00,3.87167
2020,02,16,02,00,00,3.78167
2020,02,16,03,00,00,3.615
2020,02,16,04,00,00,3.52
2020,02,16,05,00,00,3.43167
2020,02,16,06,00,00,3.24667
2020,02,16,07,00,00,3
2020,02,16,08,00,00,2.51833
2020,02,16,09,00,00,2.40333
2020,02,16,10,00,00,2.435
2020,02,16,11,00,00,2.53667
2020,02,16,12,00,00,2.91
2020,02,16,13,00,00,2.89833
2020,02,16,14,00,00,3.16
2020,02,16,15,00,00,3.24667
2020,02,16,16,00,00,3.365
2020,02,16,17,00,00,3.24167
2020,02,16,18,00,00,3.57333
2020,02,16,19,00,00,4.115
2020,02,16,20,00,00,4.34667
2020,02,16,21,00,00,4.67667
2020,02,16,22,00,00,5.035
2020,02,16,23,00,00,5.22833
2020,02,17,00,00,00,5.16
2020,02,17,01,00,00,5.16667
2020,02,17,02,00,00,5.25167
2020,02,17,03,00,00,5.08667
2020,02,17,04,00,00,4.92667
2020,02,17,05,00,00,5.04667
2020,02,17,06,00,00,4.925
2020,02,17,07,00,00,4.18
2020,02,17,08,00,00,4.21167
2020,02,17,09,00,00,4.71167
2020,02,17,10,00,00,4.85833
2020,02,17,11,00,00,4.93333
2020,02,17,12,00,00,4.80167
2020,02,17,13,00,00,5.15167
2020,02,17,14,00,00,5.25833
2020,02,17,15,00,00,5.29167
2020,02,17,16,00,00,5.36833
2020,02,17,17,00,00,5.30667
2020,02,17,18,00,00,5.245
2020,02,17,19,00,00,5.19833
2020,02,17,20,00,00,5.30333
2020,02,17,21,00,00,5.24167
2020,02,17,22,00,00,5.155
2020,02,17,23,00,00,5.08833
2020,02,18,00,00,00,4.68
2020,02,18,01,00,00,4.69667
2020,02,18,02,00,00,4.94167
2020,02,18,03,00,00,4.84833
2020,02,18,04,00,00,4.84167
2020,02,18,05,00,00,4.65667
2020,02,18,06,00,00,4.765
2020,02,18,07,00,00,5.065
2020,02,18,08,00,00,5.33333
2020,02,18,09,00,00,5.51
2020,02,18,10,00,00,5.60167
2020,02,18,11,00,00,5.71
2020,02,18,12,00,00,5.61
2020,02,18,13,00,00,5.585
2020,02,18,14,00,00,5.715
2020,02,18,15,00,00,5.55167
2020,02,18,16,00,00,5.12
2020,02,18,17,00,00,4.94
2020,02,18,18,00,00,4.895
2020,02,18,19,00,00,4.94333
2020,02,18,20,00,00,4.76
2020,02,18,21,00,00,4.63667
2020,02,18,22,00,00,4.625
2020,02,18,23,00,00,4.57333
2020,02,19,00,00,00,4.56167
2020,02,19,01,00,00,4.4
2020,02,19,02,00,00,4.34333
2020,02,19,03,00,00,4.04167
2020,02,19,04,00,00,3.84667
2020,02,19,05,00,00,3.66667
2020,02,19,06,00,00,3.47333
2020,02,19,07,00,00,3.48833
2020,02,19,08,00,00,3.845
2020,02,19,09,00,00,4.15833
2020,02,19,10,00,00,4.64333
2020,02,19,11,00,00,4.98833
2020,02,19,12,00,00,5.10167
2020,02,19,13,00,00,5.33333
2020,02,19,14,00,00,5.60833
2020,02,19,15,00,00,5.50167
2020,02,19,16,00,00,5.14
2020,02,19,17,00,00,4.59667
2020,02,19,18,00,00,3.985
2020,02,19,19,00,00,3.53333
2020,02,19,20,00,00,3.54833
2020,02,19,21,00,00,2.98667
2020,02,19,22,00,00,2.66333
2020,02,19,23,00,00,2.395
2020,02,20,00,00,00,2.31667
2020,02,20,01,00,00,2.26333
2020,02,20,02,00,00,1.71833
2020,02,20,03,00,00,1.38667
2020,02,20,04,00,00,1.40333
2020,02,20,05,00,00,1.16833
2020,02,20,06,00,00,1.08333
2020,02,20,07,00,00,0.92167
2020,02,20,08,00,00,0.70667
2020,02,20,09,00,00,0.49333
2020,02,20,10,00,00,-0.18167
2020,02,20,11,00,00,0.01167
2020,02,20,12,00,00,0.65833
2020,02,20,13,00,00,0.88333
2020,02,20,14,00,00,0.85833
2020,02,20,15,00,00,0.83167
2020,02,20,16,00,00,0.96833
2020,02,20,17,00,00,1.375
2020,02,20,18,00,00,0.75333
2020,02,20,19,00,00,0.33833
2020,02,20,20,00,00,0.93333
2020,02,20,21,00,00,2.2
2020,02,20,22,00,00,2.34333
2020,02,20,23,00,00,2.57333
2020,02,21,00,00,00,2.27333
2020,02,21,01,00,00,2.53833
2020,02,21,02,00,00,2.575
2020,02,21,03,00,00,2.81
2020,02,21,04,00,00,2.905
2020,02,21,05,00,00,2.90333
2020,02,21,06,00,00,2.60833
2020,02,21,07,00,00,2.11167
2020,02,21,08,00,00,2.01
2020,02,21,09,00,00,2.14667
2020,02,21,10,00,00,2.335
2020,02,21,11,00,00,2.66667
2020,02,21,12,00,00,2.645
2020,02,21,13,00,00,2.53833
2020,02,21,14,00,00,2.65667
2020,02,21,15,00,00,2.915
2020,02,21,16,00,00,3.075
2020,02,21,17,00,00,3.355
2020,02,21,18,00,00,3.67833
2020,02,21,19,00,00,3.77167
2020,02,21,20,00,00,3.62833
2020,02,21,21,00,00,3.65
2020,02,21,22,00,00,3.66167
2020,02,21,23,00,00,3.70333
2020,02,22,00,00,00,3.77333
2020,02,22,01,00,00,3.92667
2020,02,22,02,00,00,3.845
2020,02,22,03,00,00,4.11667
2020,02,22,04,00,00,4.37833
2020,02,22,05,00,00,4.36333
2020,02,22,06,00,00,4.395
2020,02,22,07,00,00,4.32167
2020,02,22,08,00,00,4.02
2020,02,22,09,00,00,4.09333
2020,02,22,10,00,00,4.175
2020,02,22,11,00,00,4.13833
2020,02,22,12,00,00,4.02333
2020,02,22,13,00,00,3.77333
2020,02,22,14,00,00,3.145
2020,02,22,15,00,00,2.20833
2020,02,22,16,00,00,2.405
2020,02,22,17,00,00,2.42167
2020,02,22,18,00,00,1.58333
2020,02,22,19,00,00,2.64
2020,02,22,20,00,00,4.19
2020,02,22,21,00,00,4.63
2020,02,22,22,00,00,4.40833
2020,02,22,23,00,00,4.22833
2020,02,23,00,00,00,4.485
2020,02,23,01,00,00,4.61167
2020,02,23,02,00,00,4.2
2020,02,23,03,00,00,3.59667
2020,02,23,04,00,00,3.15167
2020,02,23,05,00,00,2.72
2020,02,23,06,00,00,2.38167
2020,02,23,07,00,00,2.26833
2020,02,23,08,00,00,2.44833
2020,02,23,09,00,00,2.94167
2020,02,23,10,00,00,3.515
2020,02,23,11,00,00,4.33833
2020,02,23,12,00,00,4.84333
2020,02,23,13,00,00,5.19
2020,02,23,14,00,00,5.29333
2020,02,23,15,00,00,5.365
2020,02,23,16,00,00,4.36167
2020,02,23,17,00,00,4.19167
2020,02,23,18,00,00,4.12333
2020,02,23,19,00,00,3.82
2020,02,23,20,00,00,3.68
2020,02,23,21,00,00,3.425
2020,02,23,22,00,00,3.045
2020,02,23,23,00,00,2.94333
2020,02,24,00,00,00,2.86667
2020,02,24,01,00,00,2.43
2020,02,24,02,00,00,1.79333
2020,02,24,03,00,00,1.46833
2020,02,24,04,00,00,1.605
2020,02,24,05,00,00,1.43
2020,02,24,06,00,00,1.11833
2020,02,24,07,00,00,0.77667
2020,02,24,08,00,00,0.8
2020,02,24,09,00,00,1.37833
2020,02,24,10,00,00,1.80833
2020,02,24,11,00,00,2.475
2020,02,24,12,00,00,2.925
2020,02,24,13,00,00,3.58833
2020,02,24,14,00,00,3.845
2020,02,24,15,00,00,3.78333
2020,02,24,16,00,00,3.495
2020,02,24,17,00,00,2.755
2020,02,24,18,00,00,1.965
2020,02,24,19,00,00,1.18167
2020,02,24,20,00,00,0.58333
2020,02,24,21,00,00,0.135
2020,02,24,22,00,00,-0.1
2020,02,24,23,00,00,-0.45667
2020,02,25,00,00,00,-0.97
2020,02,25,01,00,00,-1.43833
2020,02,25,02,00,00,-1.80333
2020,02,25,03,00,00,-2.05333
2020,02,25,04,00,00,-1.91667
2020,02,25,05,00,00,-2.10833
2020,02,25,06,00,00,-2.35
2020,02,25,07,00,00,-2.725
2020,02,25,08,00,00,-2.63167
2020,02,25,09,00,00,-1.84667
2020,02,25,10,00,00,-0.98
2020,02,25,11,00,00,-0.37833
2020,02,25,12,00,00,0.56
2020,02,25,13,00,00,0.825
2020,02,25,14,00,00,1.045
2020,02,25,15,00,00,0.83833
2020,02,25,16,00,00,-0.11
2020,02,25,17,00,00,-0.9
2020,02,25,18,00,00,-1.275
2020,02,25,19,00,00,-1.56833
2020,02,25,20,00,00,-1.88167
2020,02,25,21,00,00,-2.10167
2020,02,25,22,00,00,-2.44667
2020,02,25,23,00,00,-2.53833
2020,02,26,00,00,00,-2.49167
2020,02,26,01,00,00,-2.48333
2020,02,26,02,00,00,-2.39
2020,02,26,03,00,00,-2.40333
2020,02,26,04,00,00,-2.225
2020,02,26,05,00,00,-1.94667
2020,02,26,06,00,00,-1.85667
2020,02,26,07,00,00,-2.05333
2020,02,26,08,00,00,-1.88
2020,02,26,09,00,00,-1.37667
2020,02,26,10,00,00,-1.315
2020,02,26,11,00,00,-0.59333
2020,02,26,12,00,00,0.20167
2020,02,26,13,00,00,0.60167
2020,02,26,14,00,00,0.11
2020,02,26,15,00,00,0.08167
2020,02,26,16,00,00,0.17833
2020,02,26,17,00,00,-0.29833
2020,02,26,18,00,00,-0.89833
2020,02,26,19,00,00,-1.265
2020,02,26,20,00,00,-1.66333
2020,02,26,21,00,00,-1.96167
2020,02,26,22,00,00,-2.35333
2020,02,26,23,00,00,-2.82167
2020,02,27,00,00,00,-3.38667
2020,02,27,01,00,00,-4.17667
2020,02,27,02,00,00,-4.93833
2020,02,27,03,00,00,-5.55167
2020,02,27,04,00,00,-6.09
2020,02,27,05,00,00,-6.42833
2020,02,27,06,00,00,-6.54667
2020,02,27,07,00,00,-6.495
2020,02,27,08,00,00,-6.03333
2020,02,27,09,00,00,-5.05333
2020,02,27,10,00,00,-3.77167
2020,02,27,11,00,00,-3.065
2020,02,27,12,00,00,-2.53333
2020,02,27,13,00,00,-1.54167
2020,02,27,14,00,00,-0.96833
2020,02,27,15,00,00,-0.78667
2020,02,27,16,00,00,-0.94167
2020,02,27,17,00,00,-1.27167
2020,02,27,18,00,00,-1.59333
2020,02,27,19,00,00,-2.225
2020,02,27,20,00,00,-2.91
2020,02,27,21,00,00,-3.515
2020,02,27,22,00,00,-4.14833
2020,02,27,23,00,00,-4.56
2020,02,28,00,00,00,-4.67833
2020,02,28,01,00,00,-4.97667
2020,02,28,02,00,00,-5.035
2020,02,28,03,00,00,-5.28667
2020,02,28,04,00,00,-5.545
2020,02,28,05,00,00,-5.74167
2020,02,28,06,00,00,-6.02333
2020,02,28,07,00,00,-6.74
2020,02,28,08,00,00,-7.21833
2020,02,28,09,00,00,-6.58667
2020,02,28,10,00,00,-5.10833
2020,02,28,11,00,00,-2.905
2020,02,28,12,00,00,-1.44333
2020,02,28,13,00,00,-0.24333
2020,02,28,14,00,00,0.28167
2020,02,28,15,00,00,0.74833
2020,02,28,16,00,00,0.405
2020,02,28,17,00,00,-0.1
2020,02,28,18,00,00,-0.97833
2020,02,28,19,00,00,-1.99333
2020,02,28,20,00,00,-2.78
2020,02,28,21,00,00,-3.23833
2020,02,28,22,00,00,-3.82667
2020,02,28,23,00,00,-4.68
2020,02,29,00,00,00,-5.51333
2020,02,29,01,00,00,-5.81333
2020,02,29,02,00,00,-6.40833
2020,02,29,03,00,00,-6.895
2020,02,29,04,00,00,-6.51
2020,02,29,05,00,00,-6.60333
2020,02,29,06,00,00,-7.10833
2020,02,29,07,00,00,-7.03167
2020,02,29,08,00,00,-6.045
2020,02,29,09,00,00,-5.305
2020,02,29,10,00,00,-3.955
2020,02,29,11,00,00,-1.22167
2020,02,29,12,00,00,-0.85167
2020,02,29,13,00,00,-0.335
2020,02,29,14,00,00,1.015
2020,02,29,15,00,00,1.79833
2020,02,29,16,00,00,1.29833
2020,02,29,17,00,00,1.49833
2020,02,29,18,00,00,0.70667
2020,02,29,19,00,00,0.43167
2020,02,29,20,00,00,0.50167
2020,02,29,21,00,00,1.025
2020,02,29,22,00,00,1.115
2020,02,29,23,00,00,1.28667
2020,03,01,00,00,00,0.29167
2020,03,01,01,00,00,0.28333
2020,03,01,02,00,00,1.07333
2020,03,01,03,00,00,1.465
2020,03,01,04,00,00,1.01333
2020,03,01,05,00,00,0.83333
2020,03,01,06,00,00,0.8
2020,03,01,07,00,00,0.395
2020,03,01,08,00,00,0.05667
2020,03,01,09,00,00,0.245
2020,03,01,10,00,00,0.315
2020,03,01,11,00,00,0.375
2020,03,01,12,00,00,0.21333
2020,03,01,13,00,00,0.1
2020,03,01,14,00,00,2.095
2020,03,01,15,00,00,3.44167
2020,03,01,16,00,00,3.70167
2020,03,01,17,00,00,3.44333
2020,03,01,18,00,00,2.28
2020,03,01,19,00,00,2.61667
2020,03,01,20,00,00,3.14
2020,03,01,21,00,00,3.3
2020,03,01,22,00,00,3.38167
2020,03,01,23,00,00,3.72167
2020,03,02,00,00,00,3.59667
2020,03,02,01,00,00,3.56667
2020,03,02,02,00,00,3.58833
2020,03,02,03,00,00,3.29333
2020,03,02,04,00,00,3.20833
2020,03,02,05,00,00,3.205
2020,03,02,06,00,00,2.97167
2020,03,02,07,00,00,2.94333
2020,03,02,08,00,00,3.01667
2020,03,02,09,00,00,3.27167
2020,03,02,10,00,00,3.43833
2020,03,02,11,00,00,3.75833
2020,03,02,12,00,00,4.17
2020,03,02,13,00,00,4.445
2020,03,02,14,00,00,4.64667
2020,03,02,15,00,00,4.65667
2020,03,02,16,00,00,4.47
2020,03,02,17,00,00,4.13833
2020,03,02,18,00,00,3.54
2020,03,02,19,00,00,3.11
2020,03,02,20,00,00,2.805
2020,03,02,21,00,00,2.18833
2020,03,02,22,00,00,2.05167
2020,03,02,23,00,00,1.91333
2020,03,03,00,00,00,1.85667
2020,03,03,01,00,00,1.71833
2020,03,03,02,00,00,1.865
2020,03,03,03,00,00,2.02
2020,03,03,04,00,00,1.75833
2020,03,03,05,00,00,1.88333
2020,03,03,06,00,00,1.39167
2020,03,03,07,00,00,1.30833
2020,03,03,08,00,00,1.45667
2020,03,03,09,00,00,1.84833
2020,03,03,10,00,00,2.08333
2020,03,03,11,00,00,2.51167
2020,03,03,12,00,00,2.84833
2020,03,03,13,00,00,3.21
2020,03,03,14,00,00,3.21833
2020,03,03,15,00,00,2.83667
2020,03,03,16,00,00,2.73833
2020,03,03,17,00,00,2.825
2020,03,03,18,00,00,2.785
2020,03,03,19,00,00,2.67333
2020,03,03,20,00,00,2.53167
2020,03,03,21,00,00,2.435
2020,03,03,22,00,00,2.4
2020,03,03,23,00,00,2.40167
2020,03,04,00,00,00,2.4
2020,03,04,01,00,00,2.415
2020,03,04,02,00,00,2.10833
2020,03,04,03,00,00,1.93
2020,03,04,04,00,00,1.58333
2020,03,04,05,00,00,1.20667
2020,03,04,06,00,00,0.93833
2020,03,04,07,00,00,0.90167
2020,03,04,08,00,00,0.98333
2020,03,04,09,00,00,1.135
2020,03,04,10,00,00,1.415
2020,03,04,11,00,00,1.415
2020,03,04,12,00,00,0.775
2020,03,04,13,00,00,0.21833
2020,03,04,14,00,00,0.16333
2020,03,04,15,00,00,0.585
2020,03,04,16,00,00,1
2020,03,04,17,00,00,1.68667
2020,03,04,18,00,00,2.17167
2020,03,04,19,00,00,2.60333
2020,03,04,20,00,00,2.92333
2020,03,04,21,00,00,3.23833
2020,03,04,22,00,00,3.33
2020,03,04,23,00,00,3.30833
2020,03,05,00,00,00,3.255
2020,03,05,01,00,00,3.1
2020,03,05,02,00,00,3.12667
2020,03,05,03,00,00,3.05167
2020,03,05,04,00,00,2.95667
2020,03,05,05,00,00,2.89667
2020,03,05,06,00,00,2.96333
2020,03,05,07,00,00,2.96667
2020,03,05,08,00,00,3
2020,03,05,09,00,00,3.08333
2020,03,05,10,00,00,2.99833
2020,03,05,11,00,00,2.91667
2020,03,05,12,00,00,3.105
2020,03,05,13,00,00,3.175
2020,03,05,14,00,00,3.105
